Epoch,Governance_Pressure_Gp,Decentralization_Entropy_DE,Top_f_Coalition_Share,Gini_Coefficient,Lyapunov_Energy_V,TPS,Latency_ms
94,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.006
95,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.03
96,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.065
97,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.822
98,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.948
99,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.125
100,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.881
101,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.956
102,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.048
103,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.957
104,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.936
105,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.935
106,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.962
107,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.982
108,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.14
109,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.005
110,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.996
111,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.836
112,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.075
113,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.82
114,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.901
115,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.726
116,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.972
117,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.005
118,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.033
119,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.007
120,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.085
121,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.118
122,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.011
123,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.053
124,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.0
125,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.036
126,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.068
127,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.128
128,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.93
129,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.974
130,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.893
131,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.857
132,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.107
133,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.073
134,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.02
135,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.85
136,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.86
137,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.836
138,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.946
139,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.127
140,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.082
141,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.057
142,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.865
143,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.009
144,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.831
145,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.068
146,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.85
147,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.941
148,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.071
149,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.808
150,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.904
151,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.967
152,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.928
153,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.882
154,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.04
155,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.028
156,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.89
157,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.907
158,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.888
159,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.005
160,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.1
161,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.885
162,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.919
163,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.857
164,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.823
165,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.106
166,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.993
167,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.039
168,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.956
169,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.982
170,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.907
171,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.864
172,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.955
173,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.036
174,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.957
175,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.062
176,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.955
177,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.998
178,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.046
179,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.081
180,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.939
181,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.899
182,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.069
183,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.994
184,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.884
185,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.942
186,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.961
187,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.948
188,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.977
189,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.034
190,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.964
191,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.049
192,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.046
193,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.023
194,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.038
195,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.078
196,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.924
197,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.178
198,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.904
199,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.976
200,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.956
201,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.974
202,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.985
203,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.921
204,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.956
205,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.926
206,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.041
207,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.881
208,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.905
209,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.051
210,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.081
211,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.037
212,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.849
213,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.923
214,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.992
215,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.042
216,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.989
217,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.066
218,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.865
219,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.915
220,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.978
221,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.911
222,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.989
223,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.06
224,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.009
225,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.105
226,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.945
227,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.914
228,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.946
229,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.967
230,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.169
231,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.963
232,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.919
233,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.943
234,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.902
235,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.935
236,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.906
237,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.153
238,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.901
239,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.864
240,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.949
241,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.093
242,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.878
243,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.972
244,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.887
245,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.141
246,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.973
247,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.838
248,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.051
249,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.888
250,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.799
251,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.867
252,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.013
253,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.04
254,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.968
255,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.021
256,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.074
257,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.057
258,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.953
259,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.974
260,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.049
261,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.987
262,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.017
263,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.901
264,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.962
265,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.91
266,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.921
267,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.976
268,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.002
269,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.0
270,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.963
271,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.01
272,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.197
273,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.885
274,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.93
275,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.802
276,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.033
277,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.929
278,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.987
279,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.13
280,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.017
281,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.003
282,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.875
283,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.905
284,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.089
285,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.143
286,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.875
287,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.8
288,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.012
289,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.07
290,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.017
291,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.054
292,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.056
293,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.985
294,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.03
295,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.928
296,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.053
297,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.035
298,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.932
299,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.107
300,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.123
301,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.828
302,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.798
303,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.054
304,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.973
305,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.009
306,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.937
307,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.988
308,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.128
309,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.986
310,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.069
311,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.909
312,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.959
313,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.934
314,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.031
315,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.12
316,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.12
317,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.021
318,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.032
319,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.899
320,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.994
321,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.974
322,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.031
323,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.062
324,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.22
325,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.161
326,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.993
327,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.02
328,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.956
329,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.014
330,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.914
331,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.041
332,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.029
333,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.924
334,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.07
335,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.948
336,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.047
337,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.011
338,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.928
339,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.885
340,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.949
341,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.06
342,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.852
343,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.939
344,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.026
345,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.076
346,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.062
347,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.846
348,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.138
349,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.965
350,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.926
351,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.925
352,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.048
353,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.805
354,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.225
355,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.833
356,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.922
357,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.928
358,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.077
359,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.031
360,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.951
361,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.89
362,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.962
363,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.941
364,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.989
365,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.077
366,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.899
367,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.036
368,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.992
369,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.011
370,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.983
371,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.033
372,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.949
373,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.843
374,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.06
375,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.952
376,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.916
377,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.946
378,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.829
379,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.966
380,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.889
381,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.955
382,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.04
383,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.958
384,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.977
385,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.966
386,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.93
387,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.023
388,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.909
389,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.051
390,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.989
391,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.86
392,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.961
393,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,52.902
394,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.062
395,0.066193,1.0,0.328125,0.0,0.00219077,120195.24,53.057
