Epoch,Governance_Pressure_Gp,Decentralization_Entropy_DE,Top_f_Coalition_Share,Gini_Coefficient,Lyapunov_Energy_V,TPS,Latency_ms
127,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.088
128,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.936
129,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.966
130,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.022
131,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.907
132,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.006
133,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.993
134,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.096
135,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.001
136,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.924
137,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.027
138,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.89
139,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.041
140,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.985
141,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.039
142,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.019
143,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.028
144,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.904
145,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.006
146,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.998
147,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.947
148,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.052
149,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.001
150,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.036
151,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.916
152,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.91
153,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.06
154,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.088
155,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.106
156,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.89
157,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.979
158,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
159,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.976
160,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.884
161,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.052
162,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.019
163,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.029
164,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.129
165,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.909
166,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.873
167,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.976
168,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.016
169,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.108
170,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.14
171,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.886
172,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.04
173,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.13
174,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.074
175,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.924
176,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.035
177,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.126
178,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.969
179,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.912
180,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.057
181,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.99
182,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.964
183,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.035
184,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.962
185,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.835
186,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.067
187,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.008
188,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.937
189,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.931
190,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.944
191,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.956
192,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.927
193,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.123
194,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.871
195,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.739
196,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.945
197,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.005
198,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.129
199,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.989
200,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.914
201,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.037
202,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.962
203,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.127
204,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.048
205,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.996
206,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.02
207,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.036
208,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.031
209,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.007
210,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.805
211,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.127
212,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.931
213,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.995
214,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.999
215,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.916
216,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.893
217,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.978
218,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.137
219,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.052
220,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.015
221,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.814
222,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.06
223,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.98
224,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.198
225,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.916
226,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.17
227,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.005
228,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.032
229,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.091
230,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.912
231,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.044
232,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.967
233,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.98
234,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.005
235,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.117
236,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.006
237,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.946
238,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.083
239,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.088
240,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.83
241,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.935
242,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.022
243,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.015
244,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.004
245,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.952
246,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.973
247,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.008
248,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.994
249,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.029
250,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.057
251,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.919
252,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.844
253,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
254,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.963
255,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.007
256,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.068
257,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.92
258,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.083
259,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.093
260,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.914
261,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
262,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.094
263,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.9
264,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.895
265,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.018
266,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.998
267,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.951
268,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.982
269,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.963
270,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.892
271,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.964
272,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.851
273,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.963
274,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.873
275,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.016
276,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.004
277,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.058
278,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.117
279,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.864
280,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.939
281,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.995
282,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.12
283,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.948
284,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.944
285,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.041
286,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.99
287,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.971
288,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.899
289,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.117
290,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.847
291,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.995
292,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.01
293,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.093
294,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.908
295,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.936
296,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.036
297,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.934
298,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.971
299,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.009
300,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.827
301,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.983
302,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.957
303,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.074
304,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.122
305,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.913
306,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.003
307,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.939
308,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.067
309,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.861
310,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.899
311,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.935
312,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.088
313,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
314,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.043
315,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.961
316,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.037
317,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.982
318,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.867
319,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.005
320,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.079
321,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.03
322,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.095
323,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.06
324,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.955
325,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.036
326,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.965
327,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.083
328,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.001
329,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.888
330,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.907
331,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.862
332,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.128
333,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.173
334,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.933
335,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.945
336,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.962
337,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.01
338,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.054
339,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.12
340,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.018
341,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.959
342,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.062
343,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.02
344,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
345,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.922
346,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.956
347,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.015
348,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.918
349,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.973
350,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.028
351,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.881
352,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
353,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.07
354,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.997
355,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.032
356,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.887
357,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
358,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.114
359,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.761
360,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.911
361,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.955
362,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.977
363,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.138
364,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.004
365,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.952
366,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.887
367,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.064
368,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.131
369,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.093
370,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.006
371,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.918
372,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.026
373,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.943
374,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.032
375,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.971
376,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.991
377,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.989
378,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.043
379,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.932
380,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.985
381,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.053
382,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.057
383,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.998
384,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.874
385,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.935
386,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
387,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.078
388,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.157
389,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.07
390,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.01
391,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.836
392,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.927
393,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.029
394,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.088
395,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.98
